2025-02-11 21:13:55,589 - learning_SRPE = -0.25
2025-02-11 21:13:55,699 - encoding
2025-02-11 21:13:55,804 - total_money
2025-02-11 21:13:56,039 - reading
2025-02-11 21:13:56,147 - box
2025-02-11 21:13:56,203 - anticipation
2025-02-11 21:13:56,318 - learning_SRPE = 0.5
2025-02-11 21:13:56,424 - encoding
2025-02-11 21:13:56,532 - total_money
2025-02-11 21:13:56,767 - reading
2025-02-11 21:13:56,877 - box
2025-02-11 21:13:56,932 - anticipation
2025-02-11 21:13:57,045 - learning_SRPE = -0.25
2025-02-11 21:13:57,153 - encoding
2025-02-11 21:13:57,258 - total_money
2025-02-11 21:13:57,495 - reading
2025-02-11 21:13:57,604 - box
2025-02-11 21:13:57,659 - anticipation
2025-02-11 21:13:57,771 - learning_SRPE = -0.25
2025-02-11 21:13:57,879 - encoding
2025-02-11 21:13:57,984 - total_money
2025-02-11 21:13:58,217 - reading
2025-02-11 21:13:58,326 - box
2025-02-11 21:13:58,381 - anticipation
2025-02-11 21:13:58,492 - learning_SRPE = -0.25
2025-02-11 21:13:58,598 - encoding
2025-02-11 21:13:58,702 - total_money
2025-02-11 21:13:58,937 - reading
2025-02-11 21:13:59,047 - box
2025-02-11 21:13:59,104 - anticipation
2025-02-11 21:13:59,218 - learning_SRPE = 0.0
2025-02-11 21:13:59,326 - encoding
2025-02-11 21:13:59,433 - total_money
2025-02-11 21:13:59,667 - reading
2025-02-11 21:13:59,776 - box
2025-02-11 21:13:59,831 - anticipation
2025-02-11 21:13:59,943 - learning_SRPE = 0.5
2025-02-11 21:14:00,050 - encoding
2025-02-11 21:14:00,159 - total_money
2025-02-11 21:14:00,393 - reading
2025-02-11 21:14:00,500 - box
2025-02-11 21:14:00,556 - anticipation
2025-02-11 21:14:00,667 - learning_SRPE = 0.0
2025-02-11 21:14:00,775 - encoding
2025-02-11 21:14:00,883 - total_money
2025-02-11 21:14:01,117 - reading
2025-02-11 21:14:01,225 - box
2025-02-11 21:14:01,281 - anticipation
2025-02-11 21:14:01,391 - learning_SRPE = 0.75
2025-02-11 21:14:01,498 - encoding
2025-02-11 21:14:01,607 - total_money
2025-02-11 21:14:01,840 - reading
2025-02-11 21:14:01,948 - box
2025-02-11 21:14:02,005 - anticipation
2025-02-11 21:14:02,120 - learning_SRPE = -0.25
2025-02-11 21:14:02,227 - encoding
2025-02-11 21:14:02,332 - total_money
2025-02-11 21:14:02,565 - reading
2025-02-11 21:14:02,675 - box
2025-02-11 21:14:02,730 - anticipation
2025-02-11 21:14:02,842 - learning_SRPE = -0.25
2025-02-11 21:14:02,948 - encoding
2025-02-11 21:14:03,053 - total_money
2025-02-11 21:14:03,289 - reading
2025-02-11 21:14:03,397 - box
2025-02-11 21:14:03,453 - anticipation
2025-02-11 21:14:03,564 - learning_SRPE = -0.25
2025-02-11 21:14:03,670 - encoding
2025-02-11 21:14:03,774 - total_money
2025-02-11 21:14:04,010 - reading
2025-02-11 21:14:04,119 - box
2025-02-11 21:14:04,175 - anticipation
2025-02-11 21:14:04,287 - learning_SRPE = -0.25
2025-02-11 21:14:04,394 - encoding
2025-02-11 21:14:04,499 - total_money
2025-02-11 21:14:09,579 - Learning-1: end
2025-02-11 21:16:42,721 - Test1-train: started
2025-02-11 21:16:45,468 - Test1-train: end
2025-02-11 21:16:45,969 - Test-1: started
2025-02-11 21:16:55,208 - test_SRPE = -0.25
2025-02-11 21:16:55,366 - Uncertainty
2025-02-11 21:16:55,523 - Anticipation_test
2025-02-11 21:16:55,629 - blank:0.5s
2025-02-11 21:16:55,735 - acc_feedback
2025-02-11 21:16:55,964 - test_SRPE = -0.25
2025-02-11 21:16:56,121 - Uncertainty
2025-02-11 21:16:56,278 - Anticipation_test
2025-02-11 21:16:56,381 - blank:0.5s
2025-02-11 21:16:56,487 - acc_feedback
2025-02-11 21:16:56,714 - test_SRPE = -0.25
2025-02-11 21:16:56,873 - Uncertainty
2025-02-11 21:16:57,031 - Anticipation_test
2025-02-11 21:16:57,136 - blank:0.5s
2025-02-11 21:16:57,241 - acc_feedback
2025-02-11 21:16:57,469 - test_SRPE = -0.5
2025-02-11 21:16:57,626 - Uncertainty
2025-02-11 21:16:57,783 - Anticipation_test
2025-02-11 21:16:57,886 - blank:0.5s
2025-02-11 21:16:57,992 - acc_feedback
2025-02-11 21:16:58,221 - test_SRPE = -0.25
2025-02-11 21:16:58,379 - Uncertainty
2025-02-11 21:16:58,536 - Anticipation_test
2025-02-11 21:16:58,639 - blank:0.5s
2025-02-11 21:16:58,745 - acc_feedback
2025-02-11 21:16:58,972 - test_SRPE = 0.75
2025-02-11 21:16:59,130 - Uncertainty
2025-02-11 21:16:59,286 - Anticipation_test
2025-02-11 21:16:59,390 - blank:0.5s
2025-02-11 21:16:59,495 - acc_feedback
2025-02-11 21:16:59,723 - test_SRPE = 0.75
2025-02-11 21:16:59,880 - Uncertainty
2025-02-11 21:17:00,036 - Anticipation_test
2025-02-11 21:17:00,139 - blank:0.5s
2025-02-11 21:17:00,246 - acc_feedback
2025-02-11 21:17:00,472 - test_SRPE = 0.5
2025-02-11 21:17:00,630 - Uncertainty
2025-02-11 21:17:00,786 - Anticipation_test
2025-02-11 21:17:00,890 - blank:0.5s
2025-02-11 21:17:00,996 - acc_feedback
2025-02-11 21:17:01,223 - test_SRPE = -0.25
2025-02-11 21:17:01,381 - Uncertainty
2025-02-11 21:17:01,538 - Anticipation_test
2025-02-11 21:17:01,641 - blank:0.5s
2025-02-11 21:17:01,746 - acc_feedback
2025-02-11 21:17:01,972 - test_SRPE = -0.5
2025-02-11 21:17:02,131 - Uncertainty
2025-02-11 21:17:02,288 - Anticipation_test
2025-02-11 21:17:02,393 - blank:0.5s
2025-02-11 21:17:02,499 - acc_feedback
2025-02-11 21:17:02,726 - test_SRPE = 0.5
2025-02-11 21:17:02,883 - Uncertainty
2025-02-11 21:17:03,041 - Anticipation_test
2025-02-11 21:17:03,146 - blank:0.5s
2025-02-11 21:17:03,253 - acc_feedback
2025-02-11 21:17:03,484 - test_SRPE = 0.0
2025-02-11 21:17:03,642 - Uncertainty
2025-02-11 21:17:03,797 - Anticipation_test
2025-02-11 21:17:03,901 - blank:0.5s
2025-02-11 21:17:04,006 - acc_feedback
2025-02-11 21:17:04,234 - test_SRPE = 0.0
2025-02-11 21:17:04,393 - Uncertainty
2025-02-11 21:17:04,550 - Anticipation_test
2025-02-11 21:17:04,654 - blank:0.5s
2025-02-11 21:17:04,762 - acc_feedback
2025-02-11 21:17:04,991 - test_SRPE = -0.5
2025-02-11 21:17:05,149 - Uncertainty
2025-02-11 21:17:05,305 - Anticipation_test
2025-02-11 21:17:05,409 - blank:0.5s
2025-02-11 21:17:05,515 - acc_feedback
2025-02-11 21:17:05,745 - test_SRPE = 0.5
2025-02-11 21:17:05,903 - Uncertainty
2025-02-11 21:17:06,059 - Anticipation_test
2025-02-11 21:17:06,163 - blank:0.5s
2025-02-11 21:17:06,271 - acc_feedback
2025-02-11 21:17:06,497 - test_SRPE = -0.5
2025-02-11 21:17:06,655 - Uncertainty
2025-02-11 21:17:06,812 - Anticipation_test
2025-02-11 21:17:06,916 - blank:0.5s
2025-02-11 21:17:07,024 - acc_feedback
2025-02-11 21:17:07,251 - test_SRPE = 0.0
2025-02-11 21:17:07,409 - Uncertainty
2025-02-11 21:17:07,566 - Anticipation_test
2025-02-11 21:17:07,670 - blank:0.5s
2025-02-11 21:17:07,776 - acc_feedback
2025-02-11 21:17:08,001 - test_SRPE = 0.75
2025-02-11 21:17:08,159 - Uncertainty
2025-02-11 21:17:08,315 - Anticipation_test
2025-02-11 21:17:08,419 - blank:0.5s
2025-02-11 21:17:08,526 - acc_feedback
2025-02-11 21:17:08,753 - test_SRPE = -0.5
2025-02-11 21:17:08,911 - Uncertainty
2025-02-11 21:17:09,067 - Anticipation_test
2025-02-11 21:17:09,171 - blank:0.5s
2025-02-11 21:17:09,279 - acc_feedback
2025-02-11 21:17:09,507 - test_SRPE = -0.25
2025-02-11 21:17:09,666 - Uncertainty
2025-02-11 21:17:09,821 - Anticipation_test
2025-02-11 21:17:09,925 - blank:0.5s
2025-02-11 21:17:10,030 - acc_feedback
2025-02-11 21:17:10,258 - test_SRPE = -0.25
2025-02-11 21:17:10,418 - Uncertainty
2025-02-11 21:17:10,575 - Anticipation_test
2025-02-11 21:17:10,679 - blank:0.5s
2025-02-11 21:17:10,785 - acc_feedback
2025-02-11 21:17:11,014 - test_SRPE = 0.75
2025-02-11 21:17:11,170 - Uncertainty
2025-02-11 21:17:11,327 - Anticipation_test
2025-02-11 21:17:11,432 - blank:0.5s
2025-02-11 21:17:11,538 - acc_feedback
2025-02-11 21:17:11,767 - test_SRPE = -0.25
2025-02-11 21:17:11,925 - Uncertainty
2025-02-11 21:17:12,080 - Anticipation_test
2025-02-11 21:17:12,184 - blank:0.5s
2025-02-11 21:17:12,290 - acc_feedback
2025-02-11 21:17:12,518 - test_SRPE = -0.25
2025-02-11 21:17:12,677 - Uncertainty
2025-02-11 21:17:12,833 - Anticipation_test
2025-02-11 21:17:12,937 - blank:0.5s
2025-02-11 21:17:13,043 - acc_feedback
2025-02-11 21:17:13,269 - test_SRPE = 0.5
2025-02-11 21:17:13,426 - Uncertainty
2025-02-11 21:17:13,583 - Anticipation_test
2025-02-11 21:17:13,686 - blank:0.5s
2025-02-11 21:17:13,792 - acc_feedback
2025-02-11 21:17:14,017 - test_SRPE = 0.5
2025-02-11 21:17:14,176 - Uncertainty
2025-02-11 21:17:14,333 - Anticipation_test
2025-02-11 21:17:14,436 - blank:0.5s
2025-02-11 21:17:14,543 - acc_feedback
2025-02-11 21:17:14,771 - test_SRPE = -0.25
2025-02-11 21:17:14,929 - Uncertainty
2025-02-11 21:17:15,086 - Anticipation_test
2025-02-11 21:17:15,189 - blank:0.5s
2025-02-11 21:17:15,295 - acc_feedback
2025-02-11 21:17:15,522 - test_SRPE = -0.25
2025-02-11 21:17:15,681 - Uncertainty
2025-02-11 21:17:15,838 - Anticipation_test
2025-02-11 21:17:15,941 - blank:0.5s
2025-02-11 21:17:16,048 - acc_feedback
2025-02-11 21:17:16,277 - test_SRPE = 0.0
2025-02-11 21:17:16,435 - Uncertainty
2025-02-11 21:17:16,591 - Anticipation_test
2025-02-11 21:17:16,695 - blank:0.5s
2025-02-11 21:17:16,801 - acc_feedback
2025-02-11 21:17:17,030 - test_SRPE = 0.0
2025-02-11 21:17:17,188 - Uncertainty
2025-02-11 21:17:17,345 - Anticipation_test
2025-02-11 21:17:17,449 - blank:0.5s
2025-02-11 21:17:17,555 - acc_feedback
2025-02-11 21:17:17,781 - test_SRPE = -0.25
2025-02-11 21:17:17,938 - Uncertainty
2025-02-11 21:17:18,094 - Anticipation_test
2025-02-11 21:17:18,199 - blank:0.5s
2025-02-11 21:17:18,306 - acc_feedback
2025-02-11 21:17:18,532 - test_SRPE = -0.25
2025-02-11 21:17:18,689 - Uncertainty
2025-02-11 21:17:18,846 - Anticipation_test
2025-02-11 21:17:18,949 - blank:0.5s
2025-02-11 21:17:19,055 - acc_feedback
2025-02-11 21:17:19,283 - test_SRPE = -0.25
2025-02-11 21:17:19,440 - Uncertainty
2025-02-11 21:17:19,598 - Anticipation_test
2025-02-11 21:17:19,702 - blank:0.5s
2025-02-11 21:17:19,809 - acc_feedback
2025-02-11 21:17:20,035 - test_SRPE = -0.25
2025-02-11 21:17:20,192 - Uncertainty
2025-02-11 21:17:20,348 - Anticipation_test
2025-02-11 21:17:20,452 - blank:0.5s
2025-02-11 21:17:20,558 - acc_feedback
2025-02-11 21:17:20,785 - test_SRPE = 0.75
2025-02-11 21:17:20,943 - Uncertainty
2025-02-11 21:17:21,100 - Anticipation_test
2025-02-11 21:17:21,203 - blank:0.5s
2025-02-11 21:17:21,312 - acc_feedback
2025-02-11 21:17:21,365 - Test-1: end
2025-02-11 21:20:18,151 - Learning-2: started
2025-02-11 21:20:19,785 - reading
2025-02-11 21:20:19,893 - box
2025-02-11 21:20:19,949 - anticipation
2025-02-11 21:20:20,072 - learning_SRPE = 0.75
2025-02-11 21:20:20,179 - encoding
2025-02-11 21:20:20,291 - total_money
2025-02-11 21:20:20,527 - reading
2025-02-11 21:20:20,635 - box
2025-02-11 21:20:20,690 - anticipation
2025-02-11 21:20:20,807 - learning_SRPE = -0.5
2025-02-11 21:20:20,914 - encoding
2025-02-11 21:20:21,018 - total_money
2025-02-11 21:20:21,257 - reading
2025-02-11 21:20:21,365 - box
2025-02-11 21:20:21,421 - anticipation
2025-02-11 21:20:21,536 - learning_SRPE = 0.75
2025-02-11 21:20:21,644 - encoding
2025-02-11 21:20:21,753 - total_money
2025-02-11 21:20:21,989 - reading
2025-02-11 21:20:22,098 - box
2025-02-11 21:20:22,153 - anticipation
2025-02-11 21:20:22,266 - learning_SRPE = 0.5
2025-02-11 21:20:22,373 - encoding
2025-02-11 21:20:22,482 - total_money
2025-02-11 21:20:22,722 - reading
2025-02-11 21:20:22,831 - box
2025-02-11 21:20:22,887 - anticipation
2025-02-11 21:20:22,998 - learning_SRPE = 0.0
2025-02-11 21:20:23,105 - encoding
2025-02-11 21:20:23,212 - total_money
2025-02-11 21:20:23,448 - reading
2025-02-11 21:20:23,557 - box
2025-02-11 21:20:23,612 - anticipation
2025-02-11 21:20:23,722 - learning_SRPE = 0.5
2025-02-11 21:20:23,831 - encoding
2025-02-11 21:20:23,938 - total_money
2025-02-11 21:20:24,174 - reading
2025-02-11 21:20:24,282 - box
2025-02-11 21:20:24,338 - anticipation
2025-02-11 21:20:24,453 - learning_SRPE = -0.25
2025-02-11 21:20:24,560 - encoding
2025-02-11 21:20:24,665 - total_money
2025-02-11 21:20:24,898 - reading
2025-02-11 21:20:25,006 - box
2025-02-11 21:20:25,062 - anticipation
2025-02-11 21:20:25,173 - learning_SRPE = -0.25
2025-02-11 21:20:25,280 - encoding
2025-02-11 21:20:25,385 - total_money
2025-02-11 21:20:25,618 - reading
2025-02-11 21:20:25,726 - box
2025-02-11 21:20:25,782 - anticipation
2025-02-11 21:20:25,893 - learning_SRPE = -0.25
2025-02-11 21:20:26,000 - encoding
2025-02-11 21:20:26,105 - total_money
2025-02-11 21:20:26,337 - reading
2025-02-11 21:20:26,446 - box
2025-02-11 21:20:26,501 - anticipation
2025-02-11 21:20:26,612 - learning_SRPE = -0.25
2025-02-11 21:20:26,719 - encoding
2025-02-11 21:20:26,823 - total_money
2025-02-11 21:20:27,056 - reading
2025-02-11 21:20:27,165 - box
2025-02-11 21:20:27,220 - anticipation
2025-02-11 21:20:27,332 - learning_SRPE = -0.25
2025-02-11 21:20:27,440 - encoding
2025-02-11 21:20:27,545 - total_money
2025-02-11 21:20:27,788 - reading
2025-02-11 21:20:27,897 - box
2025-02-11 21:20:27,953 - anticipation
2025-02-11 21:20:28,068 - learning_SRPE = 0.5
2025-02-11 21:20:28,175 - encoding
2025-02-11 21:20:28,285 - total_money
2025-02-11 21:20:28,519 - reading
2025-02-11 21:20:28,627 - box
2025-02-11 21:20:28,682 - anticipation
2025-02-11 21:20:28,797 - learning_SRPE = -0.25
2025-02-11 21:20:28,904 - encoding
2025-02-11 21:20:29,008 - total_money
2025-02-11 21:20:29,244 - reading
2025-02-11 21:20:29,354 - box
2025-02-11 21:20:29,409 - anticipation
2025-02-11 21:20:29,519 - learning_SRPE = -0.25
2025-02-11 21:20:29,626 - encoding
2025-02-11 21:20:29,732 - total_money
2025-02-11 21:20:29,966 - reading
2025-02-11 21:20:30,075 - box
2025-02-11 21:20:30,130 - anticipation
2025-02-11 21:20:30,245 - learning_SRPE = 0.0
2025-02-11 21:20:30,352 - encoding
2025-02-11 21:20:30,459 - total_money
2025-02-11 21:20:30,692 - reading
2025-02-11 21:20:30,801 - box
2025-02-11 21:20:30,857 - anticipation
2025-02-11 21:20:30,971 - learning_SRPE = -0.25
2025-02-11 21:20:31,079 - encoding
2025-02-11 21:20:31,184 - total_money
2025-02-11 21:20:31,416 - reading
2025-02-11 21:20:31,525 - box
2025-02-11 21:20:31,582 - anticipation
2025-02-11 21:20:31,693 - learning_SRPE = -0.25
2025-02-11 21:20:31,801 - encoding
2025-02-11 21:20:31,906 - total_money
2025-02-11 21:20:32,141 - reading
2025-02-11 21:20:32,250 - box
2025-02-11 21:20:32,304 - anticipation
2025-02-11 21:20:32,420 - learning_SRPE = 0.75
2025-02-11 21:20:32,526 - encoding
2025-02-11 21:20:32,635 - total_money
2025-02-11 21:20:32,869 - reading
2025-02-11 21:20:32,978 - box
2025-02-11 21:20:33,032 - anticipation
2025-02-11 21:20:33,143 - learning_SRPE = 0.5
2025-02-11 21:20:33,250 - encoding
2025-02-11 21:20:33,360 - total_money
2025-02-11 21:20:33,617 - reading
2025-02-11 21:20:33,726 - box
2025-02-11 21:20:33,781 - anticipation
2025-02-11 21:20:33,895 - learning_SRPE = -0.25
2025-02-11 21:20:34,002 - encoding
2025-02-11 21:20:34,106 - total_money
2025-02-11 21:20:34,342 - reading
2025-02-11 21:20:34,451 - box
2025-02-11 21:20:34,506 - anticipation
2025-02-11 21:20:34,617 - learning_SRPE = -0.25
2025-02-11 21:20:34,725 - encoding
2025-02-11 21:20:34,830 - total_money
2025-02-11 21:20:35,066 - reading
2025-02-11 21:20:35,175 - box
2025-02-11 21:20:35,232 - anticipation
2025-02-11 21:20:35,347 - learning_SRPE = 0.0
2025-02-11 21:20:35,454 - encoding
2025-02-11 21:20:35,561 - total_money
2025-02-11 21:20:35,795 - reading
2025-02-11 21:20:35,903 - box
2025-02-11 21:20:35,958 - anticipation
2025-02-11 21:20:36,075 - learning_SRPE = -0.25
2025-02-11 21:20:36,181 - encoding
2025-02-11 21:20:36,285 - total_money
2025-02-11 21:20:36,520 - reading
2025-02-11 21:20:36,629 - box
2025-02-11 21:20:36,684 - anticipation
2025-02-11 21:20:36,795 - learning_SRPE = -0.25
2025-02-11 21:20:36,902 - encoding
2025-02-11 21:20:37,007 - total_money
2025-02-11 21:20:37,242 - reading
2025-02-11 21:20:37,351 - box
2025-02-11 21:20:37,407 - anticipation
2025-02-11 21:20:37,518 - learning_SRPE = -0.5
2025-02-11 21:20:37,624 - encoding
2025-02-11 21:20:37,730 - total_money
2025-02-11 21:20:37,963 - reading
2025-02-11 21:20:38,073 - box
2025-02-11 21:20:38,130 - anticipation
2025-02-11 21:20:38,246 - learning_SRPE = 0.0
2025-02-11 21:20:38,354 - encoding
2025-02-11 21:20:38,462 - total_money
2025-02-11 21:20:38,694 - reading
2025-02-11 21:20:38,803 - box
2025-02-11 21:20:38,859 - anticipation
2025-02-11 21:20:38,970 - learning_SRPE = 0.75
2025-02-11 21:20:39,077 - encoding
2025-02-11 21:20:39,184 - total_money
2025-02-11 21:20:39,418 - reading
2025-02-11 21:20:39,528 - box
2025-02-11 21:20:39,583 - anticipation
2025-02-11 21:20:39,693 - learning_SRPE = 0.75
2025-02-11 21:20:39,800 - encoding
2025-02-11 21:20:39,908 - total_money
2025-02-11 21:20:40,142 - reading
2025-02-11 21:20:40,250 - box
2025-02-11 21:20:40,306 - anticipation
2025-02-11 21:20:40,420 - learning_SRPE = -0.25
2025-02-11 21:20:40,528 - encoding
2025-02-11 21:20:40,632 - total_money
2025-02-11 21:20:40,865 - reading
2025-02-11 21:20:40,974 - box
2025-02-11 21:20:41,030 - anticipation
2025-02-11 21:20:41,141 - learning_SRPE = -0.5
2025-02-11 21:20:41,247 - encoding
2025-02-11 21:20:41,351 - total_money
2025-02-11 21:20:41,584 - reading
2025-02-11 21:20:41,694 - box
2025-02-11 21:20:41,749 - anticipation
2025-02-11 21:20:41,859 - learning_SRPE = -0.5
2025-02-11 21:20:41,966 - encoding
2025-02-11 21:20:42,070 - total_money
2025-02-11 21:20:42,304 - reading
2025-02-11 21:20:42,412 - box
2025-02-11 21:20:42,468 - anticipation
2025-02-11 21:20:42,584 - learning_SRPE = 0.0
2025-02-11 21:20:42,690 - encoding
2025-02-11 21:20:42,799 - total_money
2025-02-11 21:20:43,035 - reading
2025-02-11 21:20:43,144 - box
2025-02-11 21:20:43,199 - anticipation
2025-02-11 21:20:43,318 - learning_SRPE = -0.5
2025-02-11 21:20:43,424 - encoding
2025-02-11 21:20:43,530 - total_money
2025-02-11 21:20:43,763 - reading
2025-02-11 21:20:43,872 - box
2025-02-11 21:20:43,927 - anticipation
2025-02-11 21:20:44,039 - learning_SRPE = -0.25
2025-02-11 21:20:44,146 - encoding
2025-02-11 21:20:44,251 - total_money
2025-02-11 21:20:44,486 - reading
2025-02-11 21:20:44,595 - box
2025-02-11 21:20:44,650 - anticipation
2025-02-11 21:20:44,765 - learning_SRPE = 0.5
2025-02-11 21:20:44,872 - encoding
2025-02-11 21:20:44,979 - total_money
2025-02-11 21:20:50,058 - Learning-2: end
2025-02-11 21:26:14,296 - Test2-train: started
2025-02-11 21:26:16,283 - Test2-train: end
2025-02-11 21:26:16,784 - Test-2: started
2025-02-11 21:26:23,924 - test_SRPE = 0.5
2025-02-11 21:26:24,083 - Uncertainty
2025-02-11 21:26:24,240 - Anticipation
2025-02-11 21:26:24,345 - blank:0.5s
2025-02-11 21:26:24,450 - acc_feedback
2025-02-11 21:26:24,679 - test_SRPE = 0.0
2025-02-11 21:26:24,837 - Uncertainty
2025-02-11 21:26:24,993 - Anticipation
2025-02-11 21:26:25,098 - blank:0.5s
2025-02-11 21:26:25,204 - acc_feedback
2025-02-11 21:26:25,435 - test_SRPE = 0.75
2025-02-11 21:26:25,591 - Uncertainty
2025-02-11 21:26:25,748 - Anticipation
2025-02-11 21:26:25,852 - blank:0.5s
2025-02-11 21:26:25,957 - acc_feedback
2025-02-11 21:26:26,187 - test_SRPE = 0.75
2025-02-11 21:26:26,345 - Uncertainty
2025-02-11 21:26:26,501 - Anticipation
2025-02-11 21:26:26,605 - blank:0.5s
2025-02-11 21:26:26,712 - acc_feedback
2025-02-11 21:26:26,943 - test_SRPE = -0.5
